x,y,yaw,s,km,kf
25.040624960161423,9.956781577401715,0.5252395961316685,27.64119490852348,0.041150835326699144,-0.05054407239730674
9.980172344087219,11.981944953180852,0.5354924711458464,17.764377273124815,0.14616069587267325,-0.40115138946106893
15.031707905116132,12.011530784459554,0.5157261778129998,20.745000892047745,0.09702857854817089,-0.2379719980195132
20.05384921212193,12.026216627119629,0.5153884987125119,24.513013940487102,0.06601543941341552,-0.13666530932375245
25.043262040591458,12.019946808479787,0.5198699857547853,28.74306622689767,0.04671545692054685,-0.07827401225777701
10.005005976167128,13.993516346269924,0.5249997047973469,20.063732124124478,0.14007166951362432,-0.39994549637994325
15.013469777117383,13.99857237508815,0.5211760827701157,22.591299061495683,0.09891961343775729,-0.25909446951756265
19.980150236409674,13.982338384514101,0.52789660957361,25.971685915503247,0.07029833263412809,-0.15993299513197115
25.009669110020393,14.000751236643781,0.522755534422966,29.949071374991455,0.0510611406333375,-0.09952052168406876
9.996712859814977,15.986637217372992,0.53014580185362,22.47478825250167,0.13297414331226046,-0.3882304258090725
15.023731267504749,16.00384009060485,0.5182833077581042,24.557463511122982,0.0989491582793763,-0.2683601053285106
20.023756339113753,16.004847752803638,0.5197401980953265,27.66926030289113,0.07275720314277476,-0.17881199137139084
25.01500377167913,16.002919774604507,0.5219791758565742,31.365249836552145,0.05429827198598197,-0.11766440355003562
10.078596822781899,18.02530992548799,0.4976840899217976,25.025804320364518,0.12522331873349493,-0.3747545825918556
15.001968473293257,17.98803377201742,0.5262415135796292,26.676254736176222,0.0974630639489204,-0.2716760620645152
20.02604706241314,18.00445752595147,0.5193568548054066,29.44215833989758,0.07417227896231107,-0.19015828496001352
24.98471155839339,17.98274483023508,0.5266809346220684,32.85582870008312,0.056753082297990656,-0.1309029933406947
9.999999973554228,8.906672256498078e-05,-0.00024912926939091307,9.993250237275609,1.9794429093204823e-06,-0.00016167063578544257
14.999999988951053,0.00030609885737583985,-9.259737492950393e-05,14.939586274030715,4.06616198223459e-06,-5.323090844324297e-05
19.999999963637627,0.0008196433029381705,-0.00010277758318366637,19.985770355960977,6.0902800818694175e-06,-5.581407356111158e-05
24.999999906323,0.0015580154433987535,-0.00012524238794453524,24.92543065331989,7.508303551941243e-06,-5.9826988507179994e-05
9.932017327904742,1.9700581591656054,-0.006606314895518217,10.1625049701131,0.057955546138254085,-0.23594780459355094
15.0171218447545,2.0001310189726245,-0.0019582591817561834,15.130494387563033,0.026367577418638093,-0.10529363184139752
19.96269758960006,2.000382363481738,0.0021983556339679744,20.05505856955866,0.014972854970102395,-0.05929985120222032
24.990093248087035,2.0008914594513643,0.0003319006512292333,25.020899019312754,0.009609456446194316,-0.038085439419084335
9.942924437331115,3.943442321962116,-0.04778934989811834,10.916318098481378,0.10417074854184531,-0.42509733550938056
14.976393375378999,3.998787660608351,0.004653465622296515,15.698267783414922,0.04981535482126708,-0.2002716217305206
19.954160472557874,4.000101578371635,0.005329295003942303,20.459066225465467,0.029055765097832354,-0.11479451096219774
25.06247590490118,3.9997579161047465,-0.00486183691237807,25.407233675637883,0.018748939163712067,-0.07533000027879676
9.974854017566281,5.998183884411288,0.013940258123523286,12.278088157754263,0.13163310345287554,-0.5111693653344996
14.99829771854158,5.999020207860261,0.0007330116466714998,16.575209871409548,0.06880393034208836,-0.27508456151767813
19.983897766893808,5.999506195067497,0.0027700607272085342,21.176905902773974,0.04131547230609375,-0.16522528631962882
25.022089217041394,5.998166050230614,-0.002551136444779001,25.974625009044832,0.027181322582044046,-0.10978755041013996
9.940106683734605,7.994489835396849,0.037359094863147924,13.864600506318617,0.1455413599359648,-0.5498471044599669
15.015405965817804,7.996301502316831,-0.0044304557997012495,17.779484729664645,0.08234534796805802,-0.33001983333333396
19.96591906186034,7.998456498324743,0.007329273156818417,22.06651012679072,0.05178054118886416,-0.2050708832383096
24.975806376731956,7.998036396987917,0.003485986648956718,26.699711792661162,0.03478260921646517,-0.13959734880932345
10.003237328881204,9.99403717318094,-0.0025426336413394424,15.800576175296417,0.14822428315710207,-0.5606578442626632
14.958482124843027,9.995827033229675,0.01680472024881796,19.19635868417635,0.09159937492256148,-0.3610497877526802
20.018365340632474,9.997789133099962,-0.003880405312527646,23.259977677838506,0.059671798365653686,-0.23873172503708323
25.034844162753323,9.996613275552003,-0.005490232481426105,27.647073656497874,0.04122997694830446,-0.16548182742761994
10.041413516307454,11.98880824503914,-0.015743247245746606,18.01744276552632,0.14424296158815395,-0.5545987939832359
15.071060853662795,11.993636485613402,-0.025235844052725387,20.924742990712957,0.09607743599098113,-0.38199459745149433
20.061838597733054,11.995243972143697,-0.015325438311201811,24.63090823780849,0.06556771814265562,-0.2626353022718588
24.908139494942713,11.995929681233529,0.01760171116909426,28.698639704013708,0.04681055616151881,-0.18473531861901485
10.005191819464708,13.977975674303137,0.01896163691100794,20.358534835690136,0.13825179056925327,-0.5307789523538481
14.978392340358965,13.99136271823582,0.01241127238612938,22.755419658274036,0.09846229550309957,-0.3844778812095876
20.01576711335653,13.992558840024957,-0.002205036951622219,26.184209987784605,0.06961025144239384,-0.27864946681638963
25.01318440442442,13.994258255793147,-0.0016239998449374404,30.091243935136593,0.05071043613803686,-0.2038765828365985
10.038844117562345,15.966797017942532,0.016384527088534107,22.8873614038027,0.13044436631301173,-0.5070826347325477
14.918982458905724,15.984279670640491,0.037840813068407364,24.79672818520762,0.09830913950807783,-0.38207974071853995
19.999487117727853,15.990411172213502,0.0034823225688946913,27.88167642697291,0.07220430103629981,-0.2873083396987478
25.056418472201745,15.995103453935721,-0.011257522827092803,31.502386945952832,0.05406499488342854,-0.21526296035737988
10.07610744767649,17.952889979512385,0.017798231103733464,25.454959881832846,0.12312324633357777,-0.47600174850950544
15.032725028551848,17.978015286760364,0.0020752804670274294,27.08988826935887,0.09590219542773289,-0.3801465515462395
20.03544756240551,17.986857901697675,-0.005300968094155145,29.75070206477729,0.07340450527104525,-0.29182757725382047
24.9600191731907,17.989094171092077,0.011594018486176694,33.09956806415245,0.05634561447882401,-0.2240229728074943
